cmpd_name,samp,nm,sal
Phosphocholine,240108_Smp_25ppt_A,1339600694210428.8,25
Phosphocholine,240108_Smp_25ppt_B,996517943802608.1,25
Phosphocholine,240108_Smp_25ppt_Blk,410092111881653.5,25
Phosphocholine,240108_Smp_30ppt_A,1366637132429850.5,30
Phosphocholine,240108_Smp_30ppt_B,1133441762773436.8,30
Phosphocholine,240108_Smp_30ppt_Blk,62714393630256.84,30
Phosphocholine,240108_Smp_35ppt_A,726997236729278.9,35
Phosphocholine,240108_Smp_35ppt_B,912686291477766.25,35
Phosphocholine,240108_Smp_35ppt_Blk,1116516959656803.2,35
Phosphocholine,240108_Smp_40ppt_A,401772793542582.5,40
Phosphocholine,240108_Smp_40ppt_B,1146952604232846.5,40
Phosphocholine,240108_Smp_40ppt_Blk,245711466992307.25,40
Pipecolic acid,240108_Poo_Syn_Full1,744605603136070.75,NA
Pipecolic acid,240108_Poo_Syn_Full2,1275384418983994.2,NA
Pipecolic acid,240108_Poo_Syn_Full3,1175124738653860,NA
Pipecolic acid,240108_Poo_Syn_Half1,974332936516352.1,NA
Pipecolic acid,240108_Poo_Syn_Half2,1667747336366046.8,NA
Pipecolic acid,240108_Poo_Syn_Half3,740943816708129.5,NA
Pipecolic acid,240108_Smp_25ppt_A,366923797442103.2,25
Pipecolic acid,240108_Smp_25ppt_B,294322488123259.1,25
Pipecolic acid,240108_Smp_25ppt_Blk,457985773228106.5,25
Pipecolic acid,240108_Smp_30ppt_A,754846368264817.9,30
Pipecolic acid,240108_Smp_30ppt_B,670050600510995.6,30
Pipecolic acid,240108_Smp_30ppt_Blk,603999362049549.5,30
Pipecolic acid,240108_Smp_35ppt_A,1038085254576462.6,35
Pipecolic acid,240108_Smp_35ppt_B,998175680976834.4,35
Pipecolic acid,240108_Smp_35ppt_Blk,589561974379063.4,35
Pipecolic acid,240108_Smp_40ppt_A,1050505067928095.2,40
Pipecolic acid,240108_Smp_40ppt_B,760326485498818.9,40
Pipecolic acid,240108_Smp_40ppt_Blk,291078858170681.44,40
Proline betaine,240108_Poo_Syn_Full1,26666390518965772,NA
Proline betaine,240108_Poo_Syn_Full2,26381456060883272,NA
Proline betaine,240108_Poo_Syn_Full3,23475430721581476,NA
Proline betaine,240108_Poo_Syn_Half1,8329436934506122,NA
Proline betaine,240108_Poo_Syn_Half2,29242189091597460,NA
Proline betaine,240108_Poo_Syn_Half3,26926879173454476,NA
Proline betaine,240108_Smp_25ppt_A,6454306605833577,25
Proline betaine,240108_Smp_25ppt_B,15236395044929944,25
Proline betaine,240108_Smp_25ppt_Blk,6575867541112081,25
Proline betaine,240108_Smp_30ppt_A,15779786876661426,30
Proline betaine,240108_Smp_30ppt_B,18244161818094628,30
Proline betaine,240108_Smp_30ppt_Blk,4842548985340797,30
Proline betaine,240108_Smp_35ppt_A,30926728488375824,35
Proline betaine,240108_Smp_35ppt_B,5851973743251287,35
Proline betaine,240108_Smp_35ppt_Blk,1722901898177308,35
Proline betaine,240108_Smp_40ppt_A,50412641730424240,40
Proline betaine,240108_Smp_40ppt_B,55062373699803730,40
Proline betaine,240108_Smp_40ppt_Blk,580703219564659.75,40
Propylamine,240108_Poo_Syn_Full1,512490809308953.1,NA
Propylamine,240108_Poo_Syn_Full2,215225144470368.7,NA
Propylamine,240108_Poo_Syn_Full3,275311625456101.5,NA
Propylamine,240108_Poo_Syn_Half1,336833737177685.6,NA
Propylamine,240108_Poo_Syn_Half2,322381963372259,NA
Propylamine,240108_Poo_Syn_Half3,504276422821736.94,NA
Propylamine,240108_Smp_25ppt_A,173364589209587.84,25
Propylamine,240108_Smp_25ppt_B,238659354892612.06,25
Propylamine,240108_Smp_25ppt_Blk,271255933299503.47,25
Propylamine,240108_Smp_30ppt_A,190341304413377.53,30
Propylamine,240108_Smp_30ppt_B,198366064697127.4,30
Propylamine,240108_Smp_30ppt_Blk,295368439396663.75,30
Propylamine,240108_Smp_35ppt_A,356712197434710,35
Propylamine,240108_Smp_35ppt_B,574192785455706.5,35
Propylamine,240108_Smp_35ppt_Blk,333051267920613,35
Propylamine,240108_Smp_40ppt_A,260012444663602.28,40
Propylamine,240108_Smp_40ppt_B,406351291569458.94,40
Propylamine,240108_Smp_40ppt_Blk,473183647860442.2,40
Riboflavin-5-phosphate,240108_Poo_Syn_Full1,NA,NA
Riboflavin-5-phosphate,240108_Poo_Syn_Full2,NA,NA
Riboflavin-5-phosphate,240108_Poo_Syn_Full3,NA,NA
Riboflavin-5-phosphate,240108_Poo_Syn_Half1,NA,NA
Riboflavin-5-phosphate,240108_Poo_Syn_Half2,NA,NA
Riboflavin-5-phosphate,240108_Poo_Syn_Half3,NA,NA
Riboflavin-5-phosphate,240108_Smp_25ppt_A,NA,25
Riboflavin-5-phosphate,240108_Smp_25ppt_B,NA,25
Riboflavin-5-phosphate,240108_Smp_25ppt_Blk,NA,25
Riboflavin-5-phosphate,240108_Smp_30ppt_A,NA,30
Riboflavin-5-phosphate,240108_Smp_30ppt_B,NA,30
Riboflavin-5-phosphate,240108_Smp_30ppt_Blk,NA,30
Riboflavin-5-phosphate,240108_Smp_35ppt_A,NA,35
Riboflavin-5-phosphate,240108_Smp_35ppt_B,NA,35
Riboflavin-5-phosphate,240108_Smp_35ppt_Blk,NA,35
Riboflavin-5-phosphate,240108_Smp_40ppt_A,NA,40
Riboflavin-5-phosphate,240108_Smp_40ppt_B,NA,40
Riboflavin-5-phosphate,240108_Smp_40ppt_Blk,NA,40
Sarcosine,240108_Poo_Syn_Full1,134602944374516.83,NA
Sarcosine,240108_Poo_Syn_Full2,186930051284057.62,NA
Sarcosine,240108_Poo_Syn_Full3,92525613338089.89,NA
Sarcosine,240108_Poo_Syn_Half1,1441683665481833,NA
Sarcosine,240108_Poo_Syn_Half2,1677766935472624,NA
Sarcosine,240108_Poo_Syn_Half3,1522766184569036.5,NA
Sarcosine,240108_Smp_25ppt_A,74439878660527.36,25
Sarcosine,240108_Smp_25ppt_B,34852490254672.37,25
Sarcosine,240108_Smp_25ppt_Blk,47892202912925.85,25
Sarcosine,240108_Smp_30ppt_A,119532915790985.08,30
Sarcosine,240108_Smp_30ppt_B,103860681179371.23,30
Sarcosine,240108_Smp_30ppt_Blk,4939894706261.633,30
Sarcosine,240108_Smp_35ppt_A,882352399400709.25,35
Sarcosine,240108_Smp_35ppt_B,1440246314663413.8,35
Sarcosine,240108_Smp_35ppt_Blk,3546987797298.2334,35
Sarcosine,240108_Smp_40ppt_A,785470712616684.1,40
Sarcosine,240108_Smp_40ppt_B,282211599565330.25,40
Sarcosine,240108_Smp_40ppt_Blk,5342283128491.993,40
Sodium taurocholate,240108_Poo_Syn_Full1,NA,NA
Sodium taurocholate,240108_Poo_Syn_Full2,NA,NA
Sodium taurocholate,240108_Poo_Syn_Full3,NA,NA
Sodium taurocholate,240108_Poo_Syn_Half1,NA,NA
Sodium taurocholate,240108_Poo_Syn_Half2,NA,NA
Sodium taurocholate,240108_Poo_Syn_Half3,NA,NA
Sodium taurocholate,240108_Smp_25ppt_A,NA,25
Sodium taurocholate,240108_Smp_25ppt_B,28510766649708.145,25
Sodium taurocholate,240108_Smp_25ppt_Blk,NA,25
Sodium taurocholate,240108_Smp_30ppt_A,NA,30
Sodium taurocholate,240108_Smp_30ppt_B,NA,30
Sodium taurocholate,240108_Smp_30ppt_Blk,NA,30
Sodium taurocholate,240108_Smp_35ppt_A,6096204071990.115,35
Sodium taurocholate,240108_Smp_35ppt_B,NA,35
Sodium taurocholate,240108_Smp_35ppt_Blk,NA,35
Sodium taurocholate,240108_Smp_40ppt_A,NA,40
Sodium taurocholate,240108_Smp_40ppt_B,NA,40
Sodium taurocholate,240108_Smp_40ppt_Blk,NA,40
Succinylglycine,240108_Poo_Syn_Full1,NA,NA
Succinylglycine,240108_Poo_Syn_Full2,NA,NA
Succinylglycine,240108_Poo_Syn_Full3,NA,NA
Succinylglycine,240108_Poo_Syn_Half1,NA,NA
Succinylglycine,240108_Poo_Syn_Half2,NA,NA
Succinylglycine,240108_Poo_Syn_Half3,NA,NA
Succinylglycine,240108_Smp_25ppt_A,NA,25
Succinylglycine,240108_Smp_25ppt_B,NA,25
Succinylglycine,240108_Smp_25ppt_Blk,NA,25
Succinylglycine,240108_Smp_30ppt_A,NA,30
Succinylglycine,240108_Smp_30ppt_B,NA,30
Succinylglycine,240108_Smp_30ppt_Blk,NA,30
Succinylglycine,240108_Smp_35ppt_A,NA,35
Succinylglycine,240108_Smp_35ppt_B,NA,35
Succinylglycine,240108_Smp_35ppt_Blk,NA,35
Succinylglycine,240108_Smp_40ppt_A,NA,40
Succinylglycine,240108_Smp_40ppt_B,NA,40
Succinylglycine,240108_Smp_40ppt_Blk,NA,40
Taurocyamine,240108_Poo_Syn_Full1,222490844009564.3,NA
Taurocyamine,240108_Poo_Syn_Full2,67985710965623.08,NA
Taurocyamine,240108_Poo_Syn_Full3,498167081008752,NA
Taurocyamine,240108_Poo_Syn_Half1,741243340363595.6,NA
Taurocyamine,240108_Poo_Syn_Half2,738121702092705.9,NA
Taurocyamine,240108_Poo_Syn_Half3,274032520297861.7,NA
Taurocyamine,240108_Smp_25ppt_A,812737406912931.4,25
Taurocyamine,240108_Smp_25ppt_B,133499888985356.66,25
Taurocyamine,240108_Smp_25ppt_Blk,46696416528453.266,25
Taurocyamine,240108_Smp_30ppt_A,340599222564872.25,30
Taurocyamine,240108_Smp_30ppt_B,377433384103231.25,30
Taurocyamine,240108_Smp_30ppt_Blk,58048426500086.92,30
Taurocyamine,240108_Smp_35ppt_A,636661820529858.4,35
Taurocyamine,240108_Smp_35ppt_B,373808169898684.1,35
Taurocyamine,240108_Smp_35ppt_Blk,153636073853903.38,35
Taurocyamine,240108_Smp_40ppt_A,802068474519720.4,40
Taurocyamine,240108_Smp_40ppt_B,311296077824091.5,40
Taurocyamine,240108_Smp_40ppt_Blk,31410535803939.24,40
Thiamine diphosphate,240108_Poo_Syn_Full1,NA,NA
Thiamine diphosphate,240108_Poo_Syn_Full2,NA,NA
Thiamine diphosphate,240108_Poo_Syn_Full3,NA,NA
Thiamine diphosphate,240108_Poo_Syn_Half1,1405909484113.423,NA
Thiamine diphosphate,240108_Poo_Syn_Half2,NA,NA
Thiamine diphosphate,240108_Poo_Syn_Half3,981577852205.4115,NA
Thiamine diphosphate,240108_Smp_25ppt_A,NA,25
Thiamine diphosphate,240108_Smp_25ppt_B,NA,25
Thiamine diphosphate,240108_Smp_25ppt_Blk,NA,25
Thiamine diphosphate,240108_Smp_30ppt_A,NA,30
Thiamine diphosphate,240108_Smp_30ppt_B,NA,30
Thiamine diphosphate,240108_Smp_30ppt_Blk,NA,30
Thiamine diphosphate,240108_Smp_35ppt_A,NA,35
Thiamine diphosphate,240108_Smp_35ppt_B,NA,35
Thiamine diphosphate,240108_Smp_35ppt_Blk,NA,35
Thiamine diphosphate,240108_Smp_40ppt_A,1023248212675.189,40
Thiamine diphosphate,240108_Smp_40ppt_B,NA,40
Thiamine diphosphate,240108_Smp_40ppt_Blk,NA,40
Thiamine monophosphate,240108_Poo_Syn_Full1,NA,NA
Thiamine monophosphate,240108_Poo_Syn_Full2,NA,NA
Thiamine monophosphate,240108_Poo_Syn_Full3,NA,NA
Thiamine monophosphate,240108_Poo_Syn_Half1,12350549288403.17,NA
Thiamine monophosphate,240108_Poo_Syn_Half2,NA,NA
Thiamine monophosphate,240108_Poo_Syn_Half3,NA,NA
Thiamine monophosphate,240108_Smp_25ppt_A,NA,25
Thiamine monophosphate,240108_Smp_25ppt_B,NA,25
Thiamine monophosphate,240108_Smp_25ppt_Blk,NA,25
Thiamine monophosphate,240108_Smp_30ppt_A,NA,30
Thiamine monophosphate,240108_Smp_30ppt_B,3296162693198.9565,30
Thiamine monophosphate,240108_Smp_30ppt_Blk,NA,30
Thiamine monophosphate,240108_Smp_35ppt_A,NA,35
Thiamine monophosphate,240108_Smp_35ppt_B,NA,35
Thiamine monophosphate,240108_Smp_35ppt_Blk,NA,35
Thiamine monophosphate,240108_Smp_40ppt_A,NA,40
Thiamine monophosphate,240108_Smp_40ppt_B,NA,40
Thiamine monophosphate,240108_Smp_40ppt_Blk,NA,40
Toxopyrimidine,240108_Poo_Syn_Full1,170364954956985440,NA
Toxopyrimidine,240108_Poo_Syn_Full2,168781676928968130,NA
Toxopyrimidine,240108_Poo_Syn_Full3,30270324946247656,NA
Toxopyrimidine,240108_Poo_Syn_Half1,129341083039841570,NA
Toxopyrimidine,240108_Poo_Syn_Half2,15719947624549660,NA
Toxopyrimidine,240108_Poo_Syn_Half3,153849800408822100,NA
Toxopyrimidine,240108_Smp_25ppt_A,80113443433843840,25
Toxopyrimidine,240108_Smp_25ppt_B,81226255860667090,25
Toxopyrimidine,240108_Smp_25ppt_Blk,73852494047568690,25
Toxopyrimidine,240108_Smp_30ppt_A,106142656775264720,30
Toxopyrimidine,240108_Smp_30ppt_B,150956160830300740,30
Toxopyrimidine,240108_Smp_30ppt_Blk,2307732936737225,30
Toxopyrimidine,240108_Smp_35ppt_A,371189712833561400,35
Toxopyrimidine,240108_Smp_35ppt_B,247911666075770080,35
Toxopyrimidine,240108_Smp_35ppt_Blk,1898389859113936.2,35
Toxopyrimidine,240108_Smp_40ppt_A,4.7201798486849203e+17,40
Toxopyrimidine,240108_Smp_40ppt_B,636700204931699600,40
Toxopyrimidine,240108_Smp_40ppt_Blk,3700821446463616.5,40
Trigonelline,240108_Poo_Syn_Full1,2462969133984324e5,NA
Trigonelline,240108_Poo_Syn_Full2,27402444012292384e4,NA
Trigonelline,240108_Poo_Syn_Full3,16139348283873133e4,NA
Trigonelline,240108_Poo_Syn_Half1,26243151200149242e4,NA
Trigonelline,240108_Poo_Syn_Half2,2662886148931232e5,NA
Trigonelline,240108_Poo_Syn_Half3,2617979529275824e5,NA
Trigonelline,240108_Smp_25ppt_A,2026745527861318e4,25
Trigonelline,240108_Smp_25ppt_B,8779671055138673e4,25
Trigonelline,240108_Smp_25ppt_Blk,257470728020304640,25
Trigonelline,240108_Smp_30ppt_A,8911188683518316e4,30
Trigonelline,240108_Smp_30ppt_B,21888654206802815e4,30
Trigonelline,240108_Smp_30ppt_Blk,80372019813245440,30
Trigonelline,240108_Smp_35ppt_A,5010293046491927e5,35
Trigonelline,240108_Smp_35ppt_B,4834877756375551e5,35
Trigonelline,240108_Smp_35ppt_Blk,544031192894885200,35
Trigonelline,240108_Smp_40ppt_A,57852368775904074e4,40
Trigonelline,240108_Smp_40ppt_B,5559586829242688e5,40
Trigonelline,240108_Smp_40ppt_Blk,112638166372246370,40
Trimethylamine,240108_Poo_Syn_Full1,6255501382850.861,NA
Trimethylamine,240108_Poo_Syn_Full2,8328137981556.027,NA
Trimethylamine,240108_Poo_Syn_Full3,NA,NA
Trimethylamine,240108_Poo_Syn_Half1,4440941948878.084,NA
Trimethylamine,240108_Poo_Syn_Half2,NA,NA
Trimethylamine,240108_Poo_Syn_Half3,5186359464840.885,NA
Trimethylamine,240108_Smp_25ppt_A,3071367826647.551,25
Trimethylamine,240108_Smp_25ppt_B,NA,25
Trimethylamine,240108_Smp_25ppt_Blk,3824460321739.6016,25
Trimethylamine,240108_Smp_30ppt_A,3324946269509.3945,30
Trimethylamine,240108_Smp_30ppt_B,4607613550044.563,30
Trimethylamine,240108_Smp_30ppt_Blk,1942902572537.8525,30
Trimethylamine,240108_Smp_35ppt_A,3281395263425.779,35
Trimethylamine,240108_Smp_35ppt_B,NA,35
Trimethylamine,240108_Smp_35ppt_Blk,2877672249576.2866,35
Trimethylamine,240108_Smp_40ppt_A,4312244657570.4927,40
Trimethylamine,240108_Smp_40ppt_B,3575263423457.359,40
Trimethylamine,240108_Smp_40ppt_Blk,2172284756529.615,40
Trimethylamine N-oxide,240108_Poo_Syn_Full1,467293497184286.75,NA
Trimethylamine N-oxide,240108_Poo_Syn_Full2,75246109439774.625,NA
Trimethylamine N-oxide,240108_Poo_Syn_Full3,483581819868006.6,NA
Trimethylamine N-oxide,240108_Poo_Syn_Half1,422595509410564.75,NA
Trimethylamine N-oxide,240108_Poo_Syn_Half2,204070981062522.1,NA
Trimethylamine N-oxide,240108_Poo_Syn_Half3,460205053828167.1,NA
Trimethylamine N-oxide,240108_Smp_25ppt_A,156796775090484.4,25
Trimethylamine N-oxide,240108_Smp_25ppt_B,114751897208144.52,25
Trimethylamine N-oxide,240108_Smp_25ppt_Blk,97443955316186.4,25
Trimethylamine N-oxide,240108_Smp_30ppt_A,188209052167527.9,30
Trimethylamine N-oxide,240108_Smp_30ppt_B,268960697948584.25,30
Trimethylamine N-oxide,240108_Smp_30ppt_Blk,312277999328090.8,30
Trimethylamine N-oxide,240108_Smp_35ppt_A,369608382203756.4,35
Trimethylamine N-oxide,240108_Smp_35ppt_B,315190636163271.9,35
Trimethylamine N-oxide,240108_Smp_35ppt_Blk,168893840842460.03,35
Trimethylamine N-oxide,240108_Smp_40ppt_A,204635882527678,40
Trimethylamine N-oxide,240108_Smp_40ppt_B,234363317028418.56,40
Trimethylamine N-oxide,240108_Smp_40ppt_Blk,60503570301238.87,40
Turicine,240108_Poo_Syn_Full1,NA,NA
Turicine,240108_Poo_Syn_Full2,NA,NA
Turicine,240108_Poo_Syn_Full3,NA,NA
Turicine,240108_Poo_Syn_Half1,NA,NA
Turicine,240108_Poo_Syn_Half2,NA,NA
Turicine,240108_Poo_Syn_Half3,NA,NA
Turicine,240108_Smp_25ppt_A,NA,25
Turicine,240108_Smp_25ppt_B,NA,25
Turicine,240108_Smp_25ppt_Blk,NA,25
Turicine,240108_Smp_30ppt_A,NA,30
Turicine,240108_Smp_30ppt_B,NA,30
Turicine,240108_Smp_30ppt_Blk,NA,30
Turicine,240108_Smp_35ppt_A,NA,35
Turicine,240108_Smp_35ppt_B,NA,35
Turicine,240108_Smp_35ppt_Blk,NA,35
Turicine,240108_Smp_40ppt_A,NA,40
Turicine,240108_Smp_40ppt_B,NA,40
Turicine,240108_Smp_40ppt_Blk,NA,40
Urea,240108_Poo_Syn_Full1,-333637475248522.1,NA
Urea,240108_Poo_Syn_Full2,-348478344065649.75,NA
Urea,240108_Poo_Syn_Full3,-208245531781546.84,NA
Urea,240108_Poo_Syn_Half1,-399866044944349.44,NA
Urea,240108_Poo_Syn_Half2,-367229967770141.7,NA
Urea,240108_Poo_Syn_Half3,-320714010064593.44,NA
Urea,240108_Smp_25ppt_A,-216531709307403.72,25
Urea,240108_Smp_25ppt_B,-217008999991507.28,25
Urea,240108_Smp_25ppt_Blk,-157814645656872.16,25
Urea,240108_Smp_30ppt_A,-296521081439177,30
Urea,240108_Smp_30ppt_B,-306961121614832.56,30
Urea,240108_Smp_30ppt_Blk,-172034352218009.88,30
Urea,240108_Smp_35ppt_A,-660047525676340.75,35
Urea,240108_Smp_35ppt_B,-488593435768022,35
Urea,240108_Smp_35ppt_Blk,-267648344858867.1,35
Urea,240108_Smp_40ppt_A,-832551051788031.6,40
Urea,240108_Smp_40ppt_B,-461982871140271.44,40
Urea,240108_Smp_40ppt_Blk,-194106335905754.34,40
beta-Alanine,240108_Poo_Syn_Full1,16900588039179412,NA
beta-Alanine,240108_Poo_Syn_Full2,17574399823993190,NA
beta-Alanine,240108_Poo_Syn_Full3,15478294339502474,NA
beta-Alanine,240108_Poo_Syn_Half1,16474577953374414,NA
beta-Alanine,240108_Poo_Syn_Half2,13076065171840846,NA
beta-Alanine,240108_Poo_Syn_Half3,15526638364131564,NA
beta-Alanine,240108_Smp_25ppt_A,12145288590363670,25
beta-Alanine,240108_Smp_25ppt_B,21714291097054016,25
beta-Alanine,240108_Smp_25ppt_Blk,603635715794600,25
beta-Alanine,240108_Smp_30ppt_A,13348296515431848,30
beta-Alanine,240108_Smp_30ppt_B,17806858940515016,30
beta-Alanine,240108_Smp_30ppt_Blk,353090304143854.9,30
beta-Alanine,240108_Smp_35ppt_A,28308988406717660,35
beta-Alanine,240108_Smp_35ppt_B,27333056741652088,35
beta-Alanine,240108_Smp_35ppt_Blk,442629495176171.1,35
beta-Alanine,240108_Smp_40ppt_A,18541254974130476,40
beta-Alanine,240108_Smp_40ppt_B,23677445728022592,40
beta-Alanine,240108_Smp_40ppt_Blk,368876662776310.56,40
beta-Alaninebetaine,240108_Poo_Syn_Full1,-212228637560796.1,NA
beta-Alaninebetaine,240108_Poo_Syn_Full2,-2029137595881532.8,NA
beta-Alaninebetaine,240108_Poo_Syn_Full3,-769192573381667,NA
beta-Alaninebetaine,240108_Poo_Syn_Half1,-350231489664225.6,NA
beta-Alaninebetaine,240108_Poo_Syn_Half2,-289830264012948.9,NA
beta-Alaninebetaine,240108_Poo_Syn_Half3,-578627421144012.1,NA
beta-Alaninebetaine,240108_Smp_25ppt_A,-195844588501592.9,25
beta-Alaninebetaine,240108_Smp_25ppt_B,-822279065490568.5,25
beta-Alaninebetaine,240108_Smp_25ppt_Blk,-134039632324763.39,25
beta-Alaninebetaine,240108_Smp_30ppt_A,-320480197833135.7,30
beta-Alaninebetaine,240108_Smp_30ppt_B,-988742970536825.9,30
beta-Alaninebetaine,240108_Smp_30ppt_Blk,-84438546865546.58,30
beta-Alaninebetaine,240108_Smp_35ppt_A,-543338097479718.25,35
beta-Alaninebetaine,240108_Smp_35ppt_B,-2226370730173672,35
beta-Alaninebetaine,240108_Smp_35ppt_Blk,-108940793279734.5,35
beta-Alaninebetaine,240108_Smp_40ppt_A,-315316120322234.94,40
beta-Alaninebetaine,240108_Smp_40ppt_B,-563068740257683.6,40
beta-Alaninebetaine,240108_Smp_40ppt_Blk,-100773057153676.31,40
beta-Glutamic acid,240108_Poo_Syn_Full1,14610739263204745e4,NA
beta-Glutamic acid,240108_Poo_Syn_Full2,15010683860112006e4,NA
beta-Glutamic acid,240108_Poo_Syn_Full3,15601740873288997e4,NA
beta-Glutamic acid,240108_Poo_Syn_Half1,15625732242008952e4,NA
beta-Glutamic acid,240108_Poo_Syn_Half2,1530472223603711e5,NA
beta-Glutamic acid,240108_Poo_Syn_Half3,16728534998874263e4,NA
beta-Glutamic acid,240108_Smp_25ppt_A,9885687490048246e4,25
beta-Glutamic acid,240108_Smp_25ppt_B,11578036994115063e4,25
beta-Glutamic acid,240108_Smp_25ppt_Blk,4288735024381257,25
beta-Glutamic acid,240108_Smp_30ppt_A,10217829081677595e4,30
beta-Glutamic acid,240108_Smp_30ppt_B,14271342997726367e4,30
beta-Glutamic acid,240108_Smp_30ppt_Blk,36304671799511024,30
beta-Glutamic acid,240108_Smp_35ppt_A,2661831888384321e5,35
beta-Glutamic acid,240108_Smp_35ppt_B,24761989633912124e4,35
beta-Glutamic acid,240108_Smp_35ppt_Blk,2946084206057488.5,35
beta-Glutamic acid,240108_Smp_40ppt_A,17552248521959883e4,40
beta-Glutamic acid,240108_Smp_40ppt_B,18307418820809064e4,40
beta-Glutamic acid,240108_Smp_40ppt_Blk,113235471964643090,40
