samp,cmpd_name,bmis_area,sal,conc
240108_Smp_35ppt_Blk,Muramic acid,25475.872449899445,35,0
240108_Smp_40ppt_A,Muramic acid,22978728.665145405,40,0
240108_Smp_40ppt_B,Muramic acid,29240685.44243869,40,0
240108_Smp_40ppt_Blk,Muramic acid,0,40,0
240108_Std_4uMStdsMix1InH2O_1,Muramic acid,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,Muramic acid,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,Muramic acid,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,Muramic acid,NA,NA,4
240108_Poo_Syn_Full1,N-Acetyl-D-glucosamine,1809527.5914616066,NA,0
240108_Poo_Syn_Full2,N-Acetyl-D-glucosamine,2126406.701951375,NA,0
240108_Poo_Syn_Full3,N-Acetyl-D-glucosamine,2366447.109589741,NA,0
240108_Poo_Syn_Half1,N-Acetyl-D-glucosamine,1838961.5002922711,NA,0
240108_Poo_Syn_Half2,N-Acetyl-D-glucosamine,2168292.557112444,NA,0
240108_Poo_Syn_Half3,N-Acetyl-D-glucosamine,1740031.9387789366,NA,0
240108_Smp_25ppt_A,N-Acetyl-D-glucosamine,2108756.898050766,25,0
240108_Smp_25ppt_B,N-Acetyl-D-glucosamine,2169861.4970792267,25,0
240108_Smp_25ppt_Blk,N-Acetyl-D-glucosamine,49575.69462456312,25,0
240108_Smp_30ppt_A,N-Acetyl-D-glucosamine,2191661.6871642447,30,0
240108_Smp_30ppt_B,N-Acetyl-D-glucosamine,2664587.2935946262,30,0
240108_Smp_30ppt_Blk,N-Acetyl-D-glucosamine,27175.985736923685,30,0
240108_Smp_35ppt_A,N-Acetyl-D-glucosamine,23999151.351829953,35,0
240108_Smp_35ppt_B,N-Acetyl-D-glucosamine,8572321.57000302,35,0
240108_Smp_35ppt_Blk,N-Acetyl-D-glucosamine,108088.9677762378,35,0
240108_Smp_40ppt_A,N-Acetyl-D-glucosamine,2237421.011906419,40,0
240108_Smp_40ppt_B,N-Acetyl-D-glucosamine,1504381.6953411528,40,0
240108_Smp_40ppt_Blk,N-Acetyl-D-glucosamine,164566.81153285544,40,0
240108_Std_4uMStdsMix2InH2O_1,N-Acetyl-D-glucosamine,NA,NA,6
240108_Std_4uMStdsMix2InH2O_2,N-Acetyl-D-glucosamine,NA,NA,6
240108_Std_4uMStdsMix2InSynMatrix_1,N-Acetyl-D-glucosamine,NA,NA,6
240108_Std_4uMStdsMix2InSynMatrix_2,N-Acetyl-D-glucosamine,NA,NA,6
240108_Poo_Syn_Full1,N-Acetylmuramic acid,NA,NA,0
240108_Poo_Syn_Full2,N-Acetylmuramic acid,28572.202705725536,NA,0
240108_Poo_Syn_Full3,N-Acetylmuramic acid,29027.261030210517,NA,0
240108_Poo_Syn_Half1,N-Acetylmuramic acid,NA,NA,0
240108_Poo_Syn_Half2,N-Acetylmuramic acid,NA,NA,0
240108_Poo_Syn_Half3,N-Acetylmuramic acid,88418.79823679956,NA,0
240108_Smp_25ppt_A,N-Acetylmuramic acid,29245.856022938045,25,0
240108_Smp_25ppt_B,N-Acetylmuramic acid,16874.579479241675,25,0
240108_Smp_25ppt_Blk,N-Acetylmuramic acid,96844.93062763897,25,0
240108_Smp_30ppt_A,N-Acetylmuramic acid,NA,30,0
240108_Smp_30ppt_B,N-Acetylmuramic acid,31270.020465293554,30,0
240108_Smp_30ppt_Blk,N-Acetylmuramic acid,NA,30,0
240108_Smp_35ppt_A,N-Acetylmuramic acid,NA,35,0
240108_Smp_35ppt_B,N-Acetylmuramic acid,88554.37637955617,35,0
240108_Smp_35ppt_Blk,N-Acetylmuramic acid,NA,35,0
240108_Smp_40ppt_A,N-Acetylmuramic acid,NA,40,0
240108_Smp_40ppt_B,N-Acetylmuramic acid,57153.383232840606,40,0
240108_Smp_40ppt_Blk,N-Acetylmuramic acid,NA,40,0
240108_Std_4uMStdsMix2InH2O_1,N-Acetylmuramic acid,NA,NA,5
240108_Std_4uMStdsMix2InH2O_2,N-Acetylmuramic acid,NA,NA,5
240108_Std_4uMStdsMix2InSynMatrix_1,N-Acetylmuramic acid,NA,NA,5
240108_Std_4uMStdsMix2InSynMatrix_2,N-Acetylmuramic acid,NA,NA,5
240108_Poo_Syn_Full1,N-Methyl-L-glutamic acid,2430363.8619697173,NA,0
240108_Poo_Syn_Full2,N-Methyl-L-glutamic acid,2060115.2601296154,NA,0
240108_Poo_Syn_Full3,N-Methyl-L-glutamic acid,2925795.810896731,NA,0
240108_Poo_Syn_Half1,N-Methyl-L-glutamic acid,3775060.149280221,NA,0
240108_Poo_Syn_Half2,N-Methyl-L-glutamic acid,3270977.828292974,NA,0
240108_Poo_Syn_Half3,N-Methyl-L-glutamic acid,5362345.425008873,NA,0
240108_Smp_25ppt_A,N-Methyl-L-glutamic acid,864245.6902189784,25,0
240108_Smp_25ppt_B,N-Methyl-L-glutamic acid,1310770.6347229725,25,0
240108_Smp_25ppt_Blk,N-Methyl-L-glutamic acid,0,25,0
240108_Smp_30ppt_A,N-Methyl-L-glutamic acid,1856909.9780853523,30,0
240108_Smp_30ppt_B,N-Methyl-L-glutamic acid,2566962.3705730084,30,0
240108_Smp_30ppt_Blk,N-Methyl-L-glutamic acid,0,30,0
240108_Smp_35ppt_A,N-Methyl-L-glutamic acid,9023525.215169432,35,0
240108_Smp_35ppt_B,N-Methyl-L-glutamic acid,7344842.1134625785,35,0
240108_Smp_35ppt_Blk,N-Methyl-L-glutamic acid,0,35,0
240108_Smp_40ppt_A,N-Methyl-L-glutamic acid,2423928.403817639,40,0
240108_Smp_40ppt_B,N-Methyl-L-glutamic acid,3481483.0924996617,40,0
240108_Smp_40ppt_Blk,N-Methyl-L-glutamic acid,0,40,0
240108_Std_4uMStdsMix1InH2O_1,N-Methyl-L-glutamic acid,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,N-Methyl-L-glutamic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,N-Methyl-L-glutamic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,N-Methyl-L-glutamic acid,NA,NA,5
240108_Poo_Syn_Full1,N-Methyltaurine,24926.681865927265,NA,0
240108_Poo_Syn_Full2,N-Methyltaurine,NA,NA,0
240108_Poo_Syn_Full3,N-Methyltaurine,NA,NA,0
240108_Poo_Syn_Half1,N-Methyltaurine,NA,NA,0
240108_Poo_Syn_Half2,N-Methyltaurine,NA,NA,0
240108_Poo_Syn_Half3,N-Methyltaurine,NA,NA,0
240108_Smp_25ppt_A,N-Methyltaurine,37297.86655543713,25,0
240108_Smp_25ppt_B,N-Methyltaurine,NA,25,0
240108_Smp_25ppt_Blk,N-Methyltaurine,21350.626522417926,25,0
240108_Smp_30ppt_A,N-Methyltaurine,NA,30,0
240108_Smp_30ppt_B,N-Methyltaurine,NA,30,0
240108_Smp_30ppt_Blk,N-Methyltaurine,14726.338000547064,30,0
240108_Smp_35ppt_A,N-Methyltaurine,NA,35,0
240108_Smp_35ppt_B,N-Methyltaurine,NA,35,0
240108_Smp_35ppt_Blk,N-Methyltaurine,NA,35,0
240108_Smp_40ppt_A,N-Methyltaurine,NA,40,0
240108_Smp_40ppt_B,N-Methyltaurine,NA,40,0
240108_Smp_40ppt_Blk,N-Methyltaurine,17294.57713353713,40,0
240108_Std_4uMStdsMix2InH2O_1,N-Methyltaurine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,N-Methyltaurine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,N-Methyltaurine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,N-Methyltaurine,NA,NA,4
240108_Poo_Syn_Full1,"N6,N6,N6-Trimethyl-L-lysine",5596047.290662941,NA,0
240108_Poo_Syn_Full2,"N6,N6,N6-Trimethyl-L-lysine",5408462.312985416,NA,0
240108_Poo_Syn_Full3,"N6,N6,N6-Trimethyl-L-lysine",4481036.167358279,NA,0
240108_Poo_Syn_Half1,"N6,N6,N6-Trimethyl-L-lysine",4600842.086539985,NA,0
240108_Poo_Syn_Half2,"N6,N6,N6-Trimethyl-L-lysine",1181965.5979890726,NA,0
240108_Poo_Syn_Half3,"N6,N6,N6-Trimethyl-L-lysine",4966562.552582709,NA,0
240108_Smp_25ppt_A,"N6,N6,N6-Trimethyl-L-lysine",2433287.5212892555,25,0
240108_Smp_25ppt_B,"N6,N6,N6-Trimethyl-L-lysine",4485301.339072547,25,0
240108_Smp_25ppt_Blk,"N6,N6,N6-Trimethyl-L-lysine",0,25,0
240108_Smp_30ppt_A,"N6,N6,N6-Trimethyl-L-lysine",2681308.1632437785,30,0
240108_Smp_30ppt_B,"N6,N6,N6-Trimethyl-L-lysine",5448732.381714015,30,0
240108_Smp_30ppt_Blk,"N6,N6,N6-Trimethyl-L-lysine",0,30,0
240108_Smp_35ppt_A,"N6,N6,N6-Trimethyl-L-lysine",11637734.818244537,35,0
240108_Smp_35ppt_B,"N6,N6,N6-Trimethyl-L-lysine",10928474.485683212,35,0
240108_Smp_35ppt_Blk,"N6,N6,N6-Trimethyl-L-lysine",0,35,0
240108_Smp_40ppt_A,"N6,N6,N6-Trimethyl-L-lysine",5997557.255271586,40,0
240108_Smp_40ppt_B,"N6,N6,N6-Trimethyl-L-lysine",6254987.989406024,40,0
240108_Smp_40ppt_Blk,"N6,N6,N6-Trimethyl-L-lysine",0,40,0
240108_Std_4uMStdsMix2InH2O_1,"N6,N6,N6-Trimethyl-L-lysine",NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,"N6,N6,N6-Trimethyl-L-lysine",NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,"N6,N6,N6-Trimethyl-L-lysine",NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,"N6,N6,N6-Trimethyl-L-lysine",NA,NA,4
240108_Poo_Syn_Full1,N6-Acetyl-L-lysine,212465.133926881,NA,0
240108_Poo_Syn_Full2,N6-Acetyl-L-lysine,64328.539842701895,NA,0
240108_Poo_Syn_Full3,N6-Acetyl-L-lysine,76180.52434523357,NA,0
240108_Poo_Syn_Half1,N6-Acetyl-L-lysine,167045.5824397071,NA,0
240108_Poo_Syn_Half2,N6-Acetyl-L-lysine,488422.0093119513,NA,0
240108_Poo_Syn_Half3,N6-Acetyl-L-lysine,0,NA,0
240108_Smp_25ppt_A,N6-Acetyl-L-lysine,171937.5318851945,25,0
240108_Smp_25ppt_B,N6-Acetyl-L-lysine,322037.95357810345,25,0
240108_Smp_25ppt_Blk,N6-Acetyl-L-lysine,54168.52323337054,25,0
240108_Smp_30ppt_A,N6-Acetyl-L-lysine,94235.14989067339,30,0
240108_Smp_30ppt_B,N6-Acetyl-L-lysine,242209.73572706722,30,0
240108_Smp_30ppt_Blk,N6-Acetyl-L-lysine,0,30,0
240108_Smp_35ppt_A,N6-Acetyl-L-lysine,1517132.0038889635,35,0
240108_Smp_35ppt_B,N6-Acetyl-L-lysine,1287171.9157408448,35,0
240108_Smp_35ppt_Blk,N6-Acetyl-L-lysine,38856.06335230447,35,0
240108_Smp_40ppt_A,N6-Acetyl-L-lysine,123573.58761052863,40,0
240108_Smp_40ppt_B,N6-Acetyl-L-lysine,1564456.4794584943,40,0
240108_Smp_40ppt_Blk,N6-Acetyl-L-lysine,0,40,0
240108_Std_4uMStdsMix1InH2O_1,N6-Acetyl-L-lysine,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,N6-Acetyl-L-lysine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,N6-Acetyl-L-lysine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,N6-Acetyl-L-lysine,NA,NA,4
240108_Poo_Syn_Full1,N6-Methyladenine,143709.07964574517,NA,0
240108_Poo_Syn_Full2,N6-Methyladenine,138397.92231611448,NA,0
240108_Poo_Syn_Full3,N6-Methyladenine,27153.44255711769,NA,0
240108_Poo_Syn_Half1,N6-Methyladenine,121227.10325417893,NA,0
240108_Poo_Syn_Half2,N6-Methyladenine,43142.17781671443,NA,0
240108_Poo_Syn_Half3,N6-Methyladenine,142751.28563046156,NA,0
240108_Smp_25ppt_A,N6-Methyladenine,529424.3791059325,25,0
240108_Smp_25ppt_B,N6-Methyladenine,188252.29935963848,25,0
240108_Smp_25ppt_Blk,N6-Methyladenine,26686.008391123778,25,0
240108_Smp_30ppt_A,N6-Methyladenine,204867.66511059957,30,0
240108_Smp_30ppt_B,N6-Methyladenine,239087.5749884011,30,0
240108_Smp_30ppt_Blk,N6-Methyladenine,23271.214461324314,30,0
240108_Smp_35ppt_A,N6-Methyladenine,405156.46610697825,35,0
240108_Smp_35ppt_B,N6-Methyladenine,361492.4994788196,35,0
240108_Smp_35ppt_Blk,N6-Methyladenine,157692.37195517446,35,0
240108_Smp_40ppt_A,N6-Methyladenine,116264.8245588299,40,0
240108_Smp_40ppt_B,N6-Methyladenine,113719.89625122528,40,0
240108_Smp_40ppt_Blk,N6-Methyladenine,7779.441686128986,40,0
240108_Std_4uMStdsMix2InH2O_1,N6-Methyladenine,NA,NA,4
240108_Std_4uMStdsMix2InH2O_2,N6-Methyladenine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,N6-Methyladenine,NA,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,N6-Methyladenine,NA,NA,4
240108_Poo_Syn_Full1,O-Acetyl-L-serine,NA,NA,0
240108_Poo_Syn_Full2,O-Acetyl-L-serine,439637.97985980305,NA,0
240108_Poo_Syn_Full3,O-Acetyl-L-serine,NA,NA,0
240108_Poo_Syn_Half1,O-Acetyl-L-serine,NA,NA,0
240108_Poo_Syn_Half2,O-Acetyl-L-serine,275646.82282073004,NA,0
240108_Poo_Syn_Half3,O-Acetyl-L-serine,226862.4487114948,NA,0
240108_Smp_25ppt_A,O-Acetyl-L-serine,NA,25,0
240108_Smp_25ppt_B,O-Acetyl-L-serine,213249.3267421198,25,0
240108_Smp_25ppt_Blk,O-Acetyl-L-serine,0,25,0
240108_Smp_30ppt_A,O-Acetyl-L-serine,NA,30,0
240108_Smp_30ppt_B,O-Acetyl-L-serine,NA,30,0
240108_Smp_30ppt_Blk,O-Acetyl-L-serine,NA,30,0
240108_Smp_35ppt_A,O-Acetyl-L-serine,1639959.7729984007,35,0
240108_Smp_35ppt_B,O-Acetyl-L-serine,1076189.3196950064,35,0
240108_Smp_35ppt_Blk,O-Acetyl-L-serine,NA,35,0
240108_Smp_40ppt_A,O-Acetyl-L-serine,1000493.9705576252,40,0
240108_Smp_40ppt_B,O-Acetyl-L-serine,911015.5465389935,40,0
240108_Smp_40ppt_Blk,O-Acetyl-L-serine,NA,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Acetyl-L-serine,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Acetyl-L-serine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Acetyl-L-serine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Acetyl-L-serine,NA,NA,4
240108_Poo_Syn_Full1,O-Acetylcarnitine,261401.66047508607,NA,0
240108_Poo_Syn_Full2,O-Acetylcarnitine,80357.02232989267,NA,0
240108_Poo_Syn_Full3,O-Acetylcarnitine,279635.48877248395,NA,0
240108_Poo_Syn_Half1,O-Acetylcarnitine,520689.6507174658,NA,0
240108_Poo_Syn_Half2,O-Acetylcarnitine,91564.29231147691,NA,0
240108_Poo_Syn_Half3,O-Acetylcarnitine,228307.00824717514,NA,0
240108_Smp_25ppt_A,O-Acetylcarnitine,419675.2800979955,25,0
240108_Smp_25ppt_B,O-Acetylcarnitine,119168.8611868206,25,0
240108_Smp_25ppt_Blk,O-Acetylcarnitine,263609.8124633349,25,0
240108_Smp_30ppt_A,O-Acetylcarnitine,154134.49084790214,30,0
240108_Smp_30ppt_B,O-Acetylcarnitine,486433.2655529043,30,0
240108_Smp_30ppt_Blk,O-Acetylcarnitine,88335.47904387602,30,0
240108_Smp_35ppt_A,O-Acetylcarnitine,513652.84344726504,35,0
240108_Smp_35ppt_B,O-Acetylcarnitine,316260.2545974731,35,0
240108_Smp_35ppt_Blk,O-Acetylcarnitine,206547.14067927777,35,0
240108_Smp_40ppt_A,O-Acetylcarnitine,165054.3223763781,40,0
240108_Smp_40ppt_B,O-Acetylcarnitine,170022.24899742092,40,0
240108_Smp_40ppt_Blk,O-Acetylcarnitine,216315.19671789053,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Acetylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Acetylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Acetylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Acetylcarnitine,NA,NA,4
240108_Poo_Syn_Full1,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Poo_Syn_Full2,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Poo_Syn_Full3,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Poo_Syn_Half1,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Poo_Syn_Half2,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Poo_Syn_Half3,O-Methylmalonyl-L-carnitine,NA,NA,0
240108_Smp_25ppt_A,O-Methylmalonyl-L-carnitine,NA,25,0
240108_Smp_25ppt_B,O-Methylmalonyl-L-carnitine,37774.06632736865,25,0
240108_Smp_25ppt_Blk,O-Methylmalonyl-L-carnitine,NA,25,0
240108_Smp_30ppt_A,O-Methylmalonyl-L-carnitine,59528.80958636365,30,0
240108_Smp_30ppt_B,O-Methylmalonyl-L-carnitine,NA,30,0
240108_Smp_30ppt_Blk,O-Methylmalonyl-L-carnitine,NA,30,0
240108_Smp_35ppt_A,O-Methylmalonyl-L-carnitine,NA,35,0
240108_Smp_35ppt_B,O-Methylmalonyl-L-carnitine,NA,35,0
240108_Smp_35ppt_Blk,O-Methylmalonyl-L-carnitine,NA,35,0
240108_Smp_40ppt_A,O-Methylmalonyl-L-carnitine,NA,40,0
240108_Smp_40ppt_B,O-Methylmalonyl-L-carnitine,NA,40,0
240108_Smp_40ppt_Blk,O-Methylmalonyl-L-carnitine,NA,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Methylmalonyl-L-carnitine,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Methylmalonyl-L-carnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Methylmalonyl-L-carnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Methylmalonyl-L-carnitine,NA,NA,4
240108_Poo_Syn_Full1,O-Propionylcarnitine,81155.30952566024,NA,0
240108_Poo_Syn_Full2,O-Propionylcarnitine,76104.77936894157,NA,0
240108_Poo_Syn_Full3,O-Propionylcarnitine,NA,NA,0
240108_Poo_Syn_Half1,O-Propionylcarnitine,438169.03077156015,NA,0
240108_Poo_Syn_Half2,O-Propionylcarnitine,530097.5656086416,NA,0
240108_Poo_Syn_Half3,O-Propionylcarnitine,NA,NA,0
240108_Smp_25ppt_A,O-Propionylcarnitine,124588.563880265,25,0
240108_Smp_25ppt_B,O-Propionylcarnitine,205725.92570396754,25,0
240108_Smp_25ppt_Blk,O-Propionylcarnitine,44984.996088106374,25,0
240108_Smp_30ppt_A,O-Propionylcarnitine,84989.64805973448,30,0
240108_Smp_30ppt_B,O-Propionylcarnitine,221523.75404838196,30,0
240108_Smp_30ppt_Blk,O-Propionylcarnitine,88126.12918162135,30,0
240108_Smp_35ppt_A,O-Propionylcarnitine,134361.36794538752,35,0
240108_Smp_35ppt_B,O-Propionylcarnitine,36801.31676612404,35,0
240108_Smp_35ppt_Blk,O-Propionylcarnitine,69312.60875040582,35,0
240108_Smp_40ppt_A,O-Propionylcarnitine,28077.81036297075,40,0
240108_Smp_40ppt_B,O-Propionylcarnitine,264659.3111587834,40,0
240108_Smp_40ppt_Blk,O-Propionylcarnitine,91370.59626940716,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Propionylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Propionylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Propionylcarnitine,NA,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Propionylcarnitine,NA,NA,4
240108_Poo_Syn_Full1,O-Succinylhomoserine,1173649.017075734,NA,0
240108_Poo_Syn_Full2,O-Succinylhomoserine,957421.331843901,NA,0
240108_Poo_Syn_Full3,O-Succinylhomoserine,822454.6462196818,NA,0
240108_Poo_Syn_Half1,O-Succinylhomoserine,643960.1316220271,NA,0
240108_Poo_Syn_Half2,O-Succinylhomoserine,795722.5498860916,NA,0
240108_Poo_Syn_Half3,O-Succinylhomoserine,871911.5931965401,NA,0
240108_Smp_25ppt_A,O-Succinylhomoserine,645259.508312504,25,0
240108_Smp_25ppt_B,O-Succinylhomoserine,1358079.5628940647,25,0
240108_Smp_25ppt_Blk,O-Succinylhomoserine,0,25,0
240108_Smp_30ppt_A,O-Succinylhomoserine,932746.0339486005,30,0
240108_Smp_30ppt_B,O-Succinylhomoserine,1620506.0039924828,30,0
240108_Smp_30ppt_Blk,O-Succinylhomoserine,0,30,0
240108_Smp_35ppt_A,O-Succinylhomoserine,3002226.41757001,35,0
240108_Smp_35ppt_B,O-Succinylhomoserine,2472684.5524214786,35,0
240108_Smp_35ppt_Blk,O-Succinylhomoserine,0,35,0
240108_Smp_40ppt_A,O-Succinylhomoserine,425571.6303143915,40,0
240108_Smp_40ppt_B,O-Succinylhomoserine,685569.3342831832,40,0
240108_Smp_40ppt_Blk,O-Succinylhomoserine,0,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Succinylhomoserine,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,O-Succinylhomoserine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,O-Succinylhomoserine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,O-Succinylhomoserine,NA,NA,5
240108_Poo_Syn_Full1,Ophthalmic acid,15451204.008517824,NA,0
240108_Poo_Syn_Full2,Ophthalmic acid,16735268.52299929,NA,0
240108_Poo_Syn_Full3,Ophthalmic acid,18677004.878493212,NA,0
240108_Poo_Syn_Half1,Ophthalmic acid,17411100.05564294,NA,0
240108_Poo_Syn_Half2,Ophthalmic acid,16140293.697192173,NA,0
240108_Poo_Syn_Half3,Ophthalmic acid,17833643.70072701,NA,0
240108_Smp_25ppt_A,Ophthalmic acid,16701308.283928057,25,0
240108_Smp_25ppt_B,Ophthalmic acid,18746026.35565609,25,0
240108_Smp_25ppt_Blk,Ophthalmic acid,0,25,0
240108_Smp_30ppt_A,Ophthalmic acid,20733293.578537155,30,0
240108_Smp_30ppt_B,Ophthalmic acid,19745372.257364105,30,0
240108_Smp_30ppt_Blk,Ophthalmic acid,0,30,0
240108_Smp_35ppt_A,Ophthalmic acid,24170005.7808407,35,0
240108_Smp_35ppt_B,Ophthalmic acid,25180546.07607697,35,0
240108_Smp_35ppt_Blk,Ophthalmic acid,0,35,0
240108_Smp_40ppt_A,Ophthalmic acid,11331219.849721586,40,0
240108_Smp_40ppt_B,Ophthalmic acid,14110213.847061582,40,0
240108_Smp_40ppt_Blk,Ophthalmic acid,0,40,0
240108_Std_4uMStdsMix1InH2O_1,Ophthalmic acid,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,Ophthalmic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Ophthalmic acid,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Ophthalmic acid,NA,NA,5
240108_Poo_Syn_Full1,Phenylethylamine,103969636.79799585,NA,0
240108_Poo_Syn_Full2,Phenylethylamine,77006753.1411269,NA,0
240108_Poo_Syn_Full3,Phenylethylamine,NA,NA,0
240108_Poo_Syn_Half1,Phenylethylamine,203758329.58016765,NA,0
240108_Poo_Syn_Half2,Phenylethylamine,182539628.4964093,NA,0
240108_Poo_Syn_Half3,Phenylethylamine,252795714.6847473,NA,0
240108_Smp_25ppt_A,Phenylethylamine,176738526.43714127,25,0
240108_Smp_25ppt_B,Phenylethylamine,107466193.48910947,25,0
240108_Smp_25ppt_Blk,Phenylethylamine,98471757.20248154,25,0
240108_Smp_30ppt_A,Phenylethylamine,81052096.76142354,30,0
240108_Smp_30ppt_B,Phenylethylamine,NA,30,0
240108_Smp_30ppt_Blk,Phenylethylamine,129100087.87688705,30,0
240108_Smp_35ppt_A,Phenylethylamine,NA,35,0
240108_Smp_35ppt_B,Phenylethylamine,120153297.17974846,35,0
240108_Smp_35ppt_Blk,Phenylethylamine,NA,35,0
240108_Smp_40ppt_A,Phenylethylamine,NA,40,0
240108_Smp_40ppt_B,Phenylethylamine,NA,40,0
240108_Smp_40ppt_Blk,Phenylethylamine,NA,40,0
240108_Std_4uMStdsMix2InH2O_1,Phenylethylamine,NA,NA,5
240108_Std_4uMStdsMix2InH2O_2,Phenylethylamine,NA,NA,5
240108_Std_4uMStdsMix2InSynMatrix_1,Phenylethylamine,NA,NA,5
240108_Std_4uMStdsMix2InSynMatrix_2,Phenylethylamine,NA,NA,5
240108_Poo_Syn_Full1,Phosphocholine,5566546.505819711,NA,0
240108_Poo_Syn_Full2,Phosphocholine,7364106.901036941,NA,0
240108_Poo_Syn_Full3,Phosphocholine,NA,NA,0
240108_Poo_Syn_Half1,Phosphocholine,13318319.741149934,NA,0
240108_Poo_Syn_Half2,Phosphocholine,6242244.696607987,NA,0
240108_Poo_Syn_Half3,Phosphocholine,1055572.2038605227,NA,0
240108_Smp_25ppt_A,Phosphocholine,2293083.040488548,25,0
240108_Smp_25ppt_B,Phosphocholine,1705805.6227890626,25,0
240108_Smp_25ppt_Blk,Phosphocholine,701981.7702828355,25,0
240108_Smp_30ppt_A,Phosphocholine,2339363.098586543,30,0
240108_Smp_30ppt_B,Phosphocholine,1940187.172812066,30,0
240108_Smp_30ppt_Blk,Phosphocholine,107352.37227749226,30,0
240108_Smp_35ppt_A,Phosphocholine,1244449.2162707704,35,0
240108_Smp_35ppt_B,Phosphocholine,1562305.4431959707,35,0
240108_Smp_35ppt_Blk,Phosphocholine,1911215.8687823713,35,0
240108_Smp_40ppt_A,Phosphocholine,687741.0432705274,40,0
240108_Smp_40ppt_B,Phosphocholine,1963314.5730494643,40,0
240108_Smp_40ppt_Blk,Phosphocholine,420600.55675450043,40,0
240108_Std_4uMStdsMix1InH2O_1,Phosphocholine,NA,NA,5
240108_Std_4uMStdsMix1InH2O_2,Phosphocholine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Phosphocholine,NA,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Phosphocholine,NA,NA,5
240108_Poo_Syn_Full1,Pipecolic acid,1736934.9212753836,NA,0
240108_Poo_Syn_Full2,Pipecolic acid,2975077.982295271,NA,0
240108_Poo_Syn_Full3,Pipecolic acid,2741203.1105136615,NA,0
240108_Poo_Syn_Half1,Pipecolic acid,2272817.8451200556,NA,0
240108_Poo_Syn_Half2,Pipecolic acid,3890339.498115257,NA,0
240108_Poo_Syn_Half3,Pipecolic acid,1728393.1043804318,NA,0
240108_Smp_25ppt_A,Pipecolic acid,855919.9051685065,25,0
240108_Smp_25ppt_B,Pipecolic acid,686563.4714335166,25,0
240108_Smp_25ppt_Blk,Pipecolic acid,1068339.3727052535,25,0
240108_Smp_30ppt_A,Pipecolic acid,1760823.4637437505,30,0
240108_Smp_30ppt_B,Pipecolic acid,1563021.1244010853,30,0
240108_Smp_30ppt_Blk,Pipecolic acid,1408943.983168228,30,0
240108_Smp_35ppt_A,Pipecolic acid,2421532.3150145635,35,0
240108_Smp_35ppt_B,Pipecolic acid,2328435.6047743415,35,0
